player_fantasy_avg,over_under,vegas_line,f_points_earned
6.126153846153846,54.0,-1.5,2.3
1.1,54.0,-1.5,1.1
1.3776923076923075,54.0,-1.5,0.7
4.982307692307693,54.0,-1.5,3.4999999999999996
20.194153846153846,45.5,6.5,13.86
-0.16,45.5,6.5,0.0
3.1738461538461546,45.5,6.5,2.0
5.8707692307692305,45.5,6.5,4.3
12.232727272727272,45.5,6.5,5.0
3.3554545454545455,45.5,6.5,3.5
10.816153846153846,45.5,6.5,3.3
3.2676923076923075,45.5,6.5,1.4
3.8114285714285714,45.5,6.5,0.7
2.653076923076923,45.5,6.5,0.3
-0.24000000000000002,45.5,6.5,-0.4
3.2,45.5,6.5,-0.2
16.797272727272727,45.5,-6.5,11.2
4.406923076923078,45.5,-6.5,21.1
4.463636363636364,45.5,-6.5,7.5
5.07090909090909,45.5,-6.5,3.0
10.58923076923077,45.5,-6.5,7.3
3.8861538461538463,45.5,-6.5,7.3
5.005692307692308,45.5,-6.5,2.4
3.700909090909091,45.5,-6.5,2.1
0.74,45.5,-6.5,1.0
13.792,41.0,16.5,39.74
4.493333333333334,41.0,16.5,12.6
2.21,41.0,16.5,3.4
1.31,41.0,16.5,2.9
3.45,41.0,16.5,2.9
1.5633333333333332,41.0,16.5,2.6
1.488181818181818,41.0,16.5,1.8
5.392307692307693,41.0,16.5,1.7
-0.15000000000000002,41.0,16.5,0.6
4.2,41.0,16.5,0.0
17.81533333333333,41.0,-16.5,10.04
0.68,41.0,-16.5,1.1
7.51,41.0,-16.5,3.1
14.223333333333334,41.0,-16.5,10.5
4.86,41.0,-16.5,4.8
0.77,41.0,-16.5,4.7
2.83,41.0,-16.5,3.3
11.342727272727274,41.0,-16.5,1.7
4.27,41.0,-16.5,0.9
0.11000000000000001,41.0,-16.5,0.7
14.48646153846154,46.0,3.0,13.600000000000001
10.67,46.0,3.0,20.6
5.566923076923078,46.0,3.0,4.3
3.3699999999999997,46.0,3.0,3.4
5.463333333333334,46.0,3.0,17.3
5.242307692307692,46.0,3.0,5.9
9.119230769230768,46.0,3.0,3.1
5.82,46.0,3.0,1.7
0.2633333333333333,46.0,3.0,1.1
0.16999999999999998,46.0,3.0,0.2
14.802,46.0,-3.0,26.160000000000004
10.116,46.0,-3.0,13.48
6.707692307692308,46.0,-3.0,1.2
10.379999999999999,46.0,-3.0,1.0
3.9299999999999997,46.0,-3.0,7.0
7.033333333333333,46.0,-3.0,6.1
4.748666666666667,46.0,-3.0,4.2
4.45,46.0,-3.0,4.0
1.046153846153846,46.0,-3.0,3.1
2.7,46.0,-3.0,1.6
12.672,53.0,5.5,20.34
10.273333333333333,53.0,5.5,11.7
3.6918181818181814,53.0,5.5,18.7
10.406153846153847,53.0,5.5,7.9
2.8176923076923077,53.0,5.5,3.8
3.994615384615385,53.0,5.5,2.7
1.8836363636363636,53.0,5.5,2.4
4.33,53.0,5.5,1.1
3.624444444444444,53.0,5.5,0.8
0.6815384615384616,53.0,5.5,0.7
6.5344444444444445,53.0,5.5,2.8
26.27276923076923,53.0,-5.5,25.26
18.566363636363636,53.0,-5.5,28.4
7.31,53.0,-5.5,7.5
15.706923076923076,53.0,-5.5,5.6
4.533076923076923,53.0,-5.5,3.0
13.227692307692307,53.0,-5.5,11.4
1.0715384615384616,53.0,-5.5,1.6
1.6530769230769233,53.0,-5.5,1.6
2.87,53.0,-5.5,1.3
4.163846153846154,53.0,-5.5,1.3
0.05,53.0,-5.5,0.7
1.8115384615384618,53.0,-5.5,0.0
12.611333333333333,39.0,10.0,9.1
3.7000000000000006,39.0,10.0,0.32
10.104000000000001,39.0,10.0,5.7
7.11923076923077,39.0,10.0,4.0
3.4230769230769234,39.0,10.0,1.6
7.992307692307692,39.0,10.0,3.4
4.17,39.0,10.0,3.0
1.3515384615384616,39.0,10.0,1.1
3.210769230769231,39.0,10.0,0.9
0.48400000000000004,39.0,10.0,0.7
0.37,39.0,10.0,0.3
14.302,39.0,-10.0,8.9
9.003846153846155,39.0,-10.0,9.0
2.14,39.0,-10.0,1.0
0.5,39.0,-10.0,0.5
3.583846153846154,39.0,-10.0,4.0
7.46,39.0,-10.0,3.1
3.0,39.0,-10.0,1.8
5.88076923076923,39.0,-10.0,-0.3999999999999999
0.26,39.0,-10.0,0.5
1.5399999999999998,39.0,-10.0,0.0
1.65,39.0,-10.0,0.0
14.326461538461537,44.0,6.5,19.78
19.490000000000002,44.0,6.5,23.7
1.4023076923076925,44.0,6.5,2.5
0.5700000000000001,44.0,6.5,0.8
12.615333333333332,44.0,6.5,10.9
6.942307692307692,44.0,6.5,8.0
2.62,44.0,6.5,3.9
5.81,44.0,6.5,1.9
2.7,44.0,6.5,1.5
18.37492307692308,44.0,-6.5,25.0
5.3330769230769235,44.0,-6.5,1.7000000000000002
11.273333333333333,44.0,-6.5,3.0999999999999996
10.618571428571428,44.0,-6.5,10.1
12.646153846153847,44.0,-6.5,8.6
3.4361538461538466,44.0,-6.5,5.3
2.57,44.0,-6.5,4.4
0.7,44.0,-6.5,2.8
1.48,44.0,-6.5,1.8
4.57,44.0,-6.5,1.0
19.014,45.5,-2.5,19.900000000000002
0.0,45.5,-2.5,0.0
13.147272727272727,45.5,-2.5,4.7
3.5415384615384617,45.5,-2.5,4.5
4.43,45.5,-2.5,6.5
8.06,45.5,-2.5,7.6
14.738461538461538,45.5,-2.5,5.2
5.143076923076924,45.5,-2.5,4.5
5.802857142857143,45.5,-2.5,0.20000000000000018
1.3615384615384616,45.5,-2.5,0.0
4.613076923076924,45.5,-2.5,0.0
12.8,45.5,2.5,16.8
11.320769230769232,45.5,2.5,36.0
6.021428571428571,45.5,2.5,1.7
6.779999999999999,45.5,2.5,4.5
4.2299999999999995,45.5,2.5,0.3
3.6230769230769235,45.5,2.5,7.0
5.059230769230769,45.5,2.5,6.5
5.584285714285714,45.5,2.5,4.6
4.91,45.5,2.5,0.0
18.934307692307694,49.0,7.5,17.04
20.15,49.0,7.5,20.4
9.083846153846155,49.0,7.5,5.1
6.483846153846153,49.0,7.5,3.6
7.320769230769231,49.0,7.5,8.1
2.903076923076923,49.0,7.5,4.5
11.147692307692306,49.0,7.5,2.4000000000000004
1.9115384615384614,49.0,7.5,0.6
18.650153846153845,49.0,-7.5,25.56
21.745384615384616,49.0,-7.5,25.6
2.7,49.0,-7.5,4.2
11.18769230769231,49.0,-7.5,11.700000000000001
10.07230769230769,49.0,-7.5,9.0
2.5092307692307694,49.0,-7.5,3.5
3.2746153846153847,49.0,-7.5,0.3
11.89,49.0,-7.5,6.8
16.577384615384616,40.0,1.0,8.819999999999999
17.108461538461537,40.0,1.0,11.799999999999999
5.09,40.0,1.0,2.0
3.3566666666666665,40.0,1.0,4.7
4.663076923076923,40.0,1.0,4.6
1.55,40.0,1.0,2.3
2.5892307692307694,40.0,1.0,2.2
3.571538461538462,40.0,1.0,1.7
1.04,40.0,1.0,0.0
18.33533333333333,40.0,-1.0,15.58
10.110000000000001,40.0,-1.0,24.4
10.753333333333334,40.0,-1.0,8.2
4.71,40.0,-1.0,0.5
0.35,40.0,-1.0,0.2
3.27,40.0,-1.0,3.0
2.9890909090909092,40.0,-1.0,2.7
3.75,40.0,-1.0,2.5
7.001818181818182,40.0,-1.0,0.7
6.9,40.0,-1.0,0.4
19.253636363636364,39.0,-5.5,5.6000000000000005
8.463846153846152,39.0,-5.5,20.1
10.48169230769231,39.0,-5.5,6.8
5.793846153846154,39.0,-5.5,5.5
7.7718181818181815,39.0,-5.5,5.0
6.4879999999999995,39.0,-5.5,3.5
5.529230769230769,39.0,-5.5,3.4
0.15,39.0,-5.5,0.9
1.1615384615384614,39.0,-5.5,0.2
3.562000000000001,39.0,5.5,8.280000000000001
7.865818181818182,39.0,5.5,0.6399999999999999
12.080769230769231,39.0,5.5,6.1
2.5592307692307696,39.0,5.5,1.0
6.71,39.0,5.5,9.0
2.911538461538462,39.0,5.5,3.5
0.15,39.0,5.5,1.2
0.5281818181818181,39.0,5.5,0.9
6.637692307692308,39.0,5.5,0.9
2.16,39.0,5.5,0.8
0.49000000000000005,39.0,5.5,0.0
17.857846153846154,55.0,-7.0,7.5200000000000005
10.36,55.0,-7.0,4.9
12.425384615384615,55.0,-7.0,5.1
7.97,55.0,-7.0,5.1
4.003076923076923,55.0,-7.0,3.1
2.8600000000000003,55.0,-7.0,2.6
4.662307692307692,55.0,-7.0,1.2
2.226153846153846,55.0,-7.0,0.0
13.291076923076924,55.0,7.0,17.48
10.74,55.0,7.0,11.0
5.359999999999999,55.0,7.0,6.5
4.191428571428571,55.0,7.0,6.9
8.973333333333333,55.0,7.0,6.9
8.823846153846153,55.0,7.0,5.3
4.28,55.0,7.0,3.6
0.73,55.0,7.0,1.0
0.86,55.0,7.0,0.4
0.06,55.0,7.0,-0.5
20.794923076923073,55.0,1.0,24.019999999999996
17.303333333333335,55.0,1.0,9.5
1.48,55.0,1.0,1.8
12.35923076923077,55.0,1.0,11.6
5.406666666666666,55.0,1.0,11.2
13.718461538461538,55.0,1.0,5.0
1.3454545454545455,55.0,1.0,2.5
2.0138461538461536,55.0,1.0,0.9
4.103076923076923,55.0,1.0,0.7
0.3861538461538462,55.0,1.0,0.0
19.732,55.0,-1.0,25.14
7.923846153846153,55.0,-1.0,3.3
7.213846153846153,55.0,-1.0,3.4
11.279999999999998,55.0,-1.0,13.7
6.9923076923076914,55.0,-1.0,5.4
8.65,55.0,-1.0,7.2
9.777272727272727,55.0,-1.0,3.7
4.405384615384615,55.0,-1.0,3.4
0.6799999999999999,55.0,-1.0,0.9
2.516153846153846,55.0,-1.0,1.7
17.81533333333333,48.5,7.5,29.68
7.515714285714286,48.5,7.5,2.0
1.02,48.5,7.5,0.4
7.51,48.5,7.5,1.8
14.223333333333334,48.5,7.5,13.5
11.342727272727274,48.5,7.5,12.3
4.86,48.5,7.5,5.7
2.83,48.5,7.5,4.7
4.27,48.5,7.5,3.3
0.77,48.5,7.5,0.7
0.45,48.5,7.5,0.3
0.68,48.5,7.5,0.1
18.650153846153845,48.5,-7.5,39.300000000000004
0.08,48.5,-7.5,0.0
21.745384615384616,48.5,-7.5,15.600000000000001
10.07230769230769,48.5,-7.5,12.6
11.89,48.5,-7.5,16.2
11.18769230769231,48.5,-7.5,10.1
3.2746153846153847,48.5,-7.5,1.3
3.2346153846153847,48.5,-7.5,0.0
2.5092307692307694,48.5,-7.5,0.0
17.322,46.0,3.0,6.500000000000001
19.732,46.0,3.0,3.04
2.3,46.0,3.0,2.8
7.923846153846153,46.0,3.0,3.0
9.777272727272727,46.0,3.0,11.2
11.279999999999998,46.0,3.0,5.9
7.213846153846153,46.0,3.0,3.6
4.405384615384615,46.0,3.0,2.9
6.9923076923076914,46.0,3.0,2.2
0.37,46.0,3.0,0.8
8.65,46.0,3.0,0.0
19.253636363636364,46.0,-3.0,43.459999999999994
10.48169230769231,46.0,-3.0,17.4
8.463846153846152,46.0,-3.0,2.5
5.529230769230769,46.0,-3.0,11.4
5.793846153846154,46.0,-3.0,8.6
7.7718181818181815,46.0,-3.0,2.3
1.1615384615384614,46.0,-3.0,2.0
0.15,46.0,-3.0,0.0
4.34,46.0,-3.0,-0.2
15.686545454545456,52.5,3.5,24.78
6.25,52.5,3.5,33.599999999999994
0.6799999999999999,52.5,3.5,3.6999999999999997
0.3661538461538461,52.5,3.5,1.6
10.409230769230769,52.5,3.5,10.0
11.265555555555554,52.5,3.5,7.8
5.59,52.5,3.5,5.2
5.9799999999999995,52.5,3.5,3.8
3.6730769230769234,52.5,3.5,0.6
0.72,52.5,3.5,0.0
20.55076923076923,52.5,-3.5,29.26
9.273076923076923,52.5,-3.5,7.699999999999999
4.982307692307693,52.5,-3.5,16.8
8.644615384615385,52.5,-3.5,5.5
13.079999999999998,52.5,-3.5,17.3
6.150769230769232,52.5,-3.5,11.1
6.126153846153846,52.5,-3.5,1.9
1.1,52.5,-3.5,1.7
1.1076923076923078,52.5,-3.5,0.4
1.3776923076923075,52.5,-3.5,0.2
16.797272727272727,41.5,-3.0,20.720000000000002
9.1,41.5,-3.0,8.1
4.406923076923078,41.5,-3.0,5.4
10.58923076923077,41.5,-3.0,11.2
8.219999999999999,41.5,-3.0,10.5
3.700909090909091,41.5,-3.0,5.6
5.005692307692308,41.5,-3.0,2.2
1.06,41.5,-3.0,1.4
3.8861538461538463,41.5,-3.0,1.3
12.611333333333333,41.5,3.0,36.36
10.104000000000001,41.5,3.0,3.0999999999999996
7.992307692307692,41.5,3.0,16.1
4.17,41.5,3.0,7.7
7.11923076923077,41.5,3.0,6.6
3.4230769230769234,41.5,3.0,2.7
0.48400000000000004,41.5,3.0,0.6
3.210769230769231,41.5,3.0,0.0
14.802,50.5,6.5,0.0
9.424,50.5,6.5,6.1000000000000005
6.707692307692308,50.5,6.5,5.699999999999999
10.379999999999999,50.5,6.5,1.6
0.32,50.5,6.5,0.3
10.116,50.5,6.5,2.1
7.033333333333333,50.5,6.5,4.0
4.748666666666667,50.5,6.5,2.1
3.9299999999999997,50.5,6.5,1.7
1.046153846153846,50.5,6.5,0.9
0.22999999999999998,50.5,6.5,0.0
17.857846153846154,50.5,-6.5,18.96
10.36,50.5,-6.5,23.2
12.425384615384615,50.5,-6.5,23.2
4.662307692307692,50.5,-6.5,6.5
1.42,50.5,-6.5,1.1
2.893076923076923,50.5,-6.5,5.5
7.97,50.5,-6.5,4.4
25.009999999999998,50.5,-6.5,3.2
4.003076923076923,50.5,-6.5,2.5
2.226153846153846,50.5,-6.5,0.0
0.27,50.5,-6.5,-0.4
-0.008000000000000007,50.5,-6.5,-0.3
10.726,40.5,7.5,11.48
6.755714285714286,40.5,7.5,5.2
4.261818181818182,40.5,7.5,6.6
3.06,40.5,7.5,2.3
6.218181818181819,40.5,7.5,1.8
3.990769230769231,40.5,7.5,1.8
1.25,40.5,7.5,1.3
9.20923076923077,40.5,7.5,0.3
9.92,40.5,7.5,0.0
14.302,40.5,-7.5,24.32
9.003846153846155,40.5,-7.5,20.0
13.15,40.5,-7.5,3.5
7.46,40.5,-7.5,12.1
2.14,40.5,-7.5,1.7
5.88076923076923,40.5,-7.5,10.9
1.65,40.5,-7.5,2.8
3.0,40.5,-7.5,2.4
3.583846153846154,40.5,-7.5,1.5
1.58,40.5,-7.5,1.1
1.5399999999999998,40.5,-7.5,0.6
13.792,43.5,8.5,1.94
6.74,43.5,8.5,3.7
4.493333333333334,43.5,8.5,1.5
1.488181818181818,43.5,8.5,4.0
5.392307692307693,43.5,8.5,3.8
3.45,43.5,8.5,3.4
1.5633333333333332,43.5,8.5,1.3
1.31,43.5,8.5,0.8
0.25,43.5,8.5,0.5
4.2,43.5,8.5,0.0
19.014,43.5,-8.5,15.02
13.147272727272727,43.5,-8.5,20.2
3.5415384615384617,43.5,-8.5,2.7
4.43,43.5,-8.5,7.3999999999999995
14.738461538461538,43.5,-8.5,8.1
8.06,43.5,-8.5,8.0
4.613076923076924,43.5,-8.5,3.8
5.143076923076924,43.5,-8.5,2.1
1.3615384615384616,43.5,-8.5,0.5
13.291076923076924,43.5,2.5,20.78
10.74,43.5,2.5,17.6
0.33999999999999997,43.5,2.5,1.7
5.359999999999999,43.5,2.5,1.2
4.28,43.5,2.5,2.7
4.191428571428571,43.5,2.5,13.2
8.823846153846153,43.5,2.5,7.4
8.973333333333333,43.5,2.5,5.6
1.35,43.5,2.5,1.2
0.73,43.5,2.5,0.6
0.37,43.5,2.5,0.6
16.577384615384616,43.5,-2.5,18.4
17.108461538461537,43.5,-2.5,24.0
1.0,43.5,-2.5,2.2
5.09,43.5,-2.5,0.7
4.663076923076923,43.5,-2.5,5.3
3.571538461538462,43.5,-2.5,4.5
3.3566666666666665,43.5,-2.5,3.9
2.5892307692307694,43.5,-2.5,3.0
18.37492307692308,48.0,-1.0,37.1
11.273333333333333,48.0,-1.0,4.9
5.3330769230769235,48.0,-1.0,3.1
12.646153846153847,48.0,-1.0,16.9
10.618571428571428,48.0,-1.0,4.9
1.48,48.0,-1.0,2.4
0.11000000000000001,48.0,-1.0,1.2
2.57,48.0,-1.0,1.2
5.779999999999999,48.0,-1.0,10.700000000000001
20.194153846153846,48.0,1.0,33.660000000000004
3.1738461538461546,48.0,1.0,1.6
5.8707692307692305,48.0,1.0,7.3
0.4,48.0,1.0,0.4
12.232727272727272,48.0,1.0,11.5
3.2676923076923075,48.0,1.0,8.5
3.3554545454545455,48.0,1.0,6.4
2.653076923076923,48.0,1.0,5.6
10.816153846153846,48.0,1.0,4.0
3.2,48.0,1.0,2.4
3.87,48.0,1.0,1.7
15.450000000000003,44.5,2.5,12.8
11.615384615384615,44.5,2.5,34.5
1.7866666666666666,44.5,2.5,20.2
4.980769230769231,44.5,2.5,5.6
5.36,44.5,2.5,6.1
4.9107692307692306,44.5,2.5,5.4
5.0346153846153845,44.5,2.5,5.2
1.6630769230769231,44.5,2.5,4.9
8.192307692307692,44.5,2.5,3.4
0.18,44.5,2.5,0.0
14.48646153846154,44.5,-2.5,29.580000000000005
10.67,44.5,-2.5,15.7
5.566923076923078,44.5,-2.5,1.1
5.82,44.5,-2.5,12.8
9.119230769230768,44.5,-2.5,11.0
3.3699999999999997,44.5,-2.5,5.1
5.463333333333334,44.5,-2.5,4.8
1.4730769230769232,44.5,-2.5,2.3
4.59,44.5,-2.5,1.2
0.2633333333333333,44.5,-2.5,-0.1
5.242307692307692,44.5,-2.5,3.5999999999999996
18.33533333333333,40.0,-3.5,8.98
7.001818181818182,40.0,-3.5,36.400000000000006
4.71,40.0,-3.5,4.9
10.753333333333334,40.0,-3.5,5.3
5.08,40.0,-3.5,4.1
5.6466666666666665,40.0,-3.5,3.9
2.9890909090909092,40.0,-3.5,0.6
3.27,40.0,-3.5,0.5
6.9,40.0,-3.5,0.5
7.865818181818182,40.0,3.5,12.5
12.080769230769231,40.0,3.5,21.2
6.71,40.0,3.5,3.5
2.5592307692307696,40.0,3.5,0.1
2.911538461538462,40.0,3.5,5.2
6.637692307692308,40.0,3.5,2.8
2.16,40.0,3.5,2.2
0.15,40.0,3.5,0.5
0.49000000000000005,40.0,3.5,0.4
11.831333333333331,46.0,10.5,17.82
10.273333333333333,46.0,10.5,7.1
3.6918181818181814,46.0,10.5,1.7999999999999998
6.5344444444444445,46.0,10.5,2.8
10.406153846153847,46.0,10.5,12.5
4.33,46.0,10.5,5.2
3.994615384615385,46.0,10.5,3.4
2.8176923076923077,46.0,10.5,1.5
1.8836363636363636,46.0,10.5,1.2
0.6815384615384616,46.0,10.5,0.0
18.934307692307694,46.0,-10.5,19.7
20.15,46.0,-10.5,15.9
9.083846153846155,46.0,-10.5,5.6
11.147692307692306,46.0,-10.5,6.3
6.483846153846153,46.0,-10.5,4.8
2.903076923076923,46.0,-10.5,2.7
7.320769230769231,46.0,-10.5,1.5
1.9115384615384614,46.0,-10.5,0.9
2.1566666666666667,46.0,-10.5,0.2
20.856,51.5,-3.5,8.58
1.8036923076923077,51.5,-3.5,2.8
17.41923076923077,51.5,-3.5,54.1
0.81,51.5,-3.5,1.5
0.45999999999999996,51.5,-3.5,0.2
6.529999999999999,51.5,-3.5,0.1
1.6915384615384617,51.5,-3.5,6.3
12.754615384615384,51.5,-3.5,4.7
2.5666666666666664,51.5,-3.5,3.2
3.513076923076923,51.5,-3.5,2.3
0.08,51.5,-3.5,1.0
1.153076923076923,51.5,-3.5,0.0
5.09,51.5,-3.5,0.0
14.326461538461537,51.5,3.5,12.7
19.490000000000002,51.5,3.5,22.0
12.615333333333332,51.5,3.5,7.0
1.4023076923076925,51.5,3.5,0.30000000000000004
6.942307692307692,51.5,3.5,7.7
2.62,51.5,3.5,2.9
2.540909090909091,51.5,3.5,0.9
0.43,51.5,3.5,0.7
14.789333333333332,51.0,3.0,22.22
9.360000000000001,51.0,3.0,2.5
4.5138461538461545,51.0,3.0,4.7
6.685076923076923,51.0,3.0,1.7
0.53,51.0,3.0,1.4
7.507692307692308,51.0,3.0,11.9
1.43,51.0,3.0,2.1999999999999997
4.931538461538461,51.0,3.0,5.6
2.05,51.0,3.0,5.1
1.52,51.0,3.0,3.6
5.7446153846153845,51.0,3.0,2.9
-0.1966666666666666,51.0,3.0,1.4
3.8730769230769235,51.0,3.0,1.2
20.794923076923073,51.0,-3.0,12.860000000000001
17.303333333333335,51.0,-3.0,4.4
2.0138461538461536,51.0,-3.0,3.3000000000000003
5.406666666666666,51.0,-3.0,4.2
13.718461538461538,51.0,-3.0,6.2
12.35923076923077,51.0,-3.0,6.0
4.103076923076923,51.0,-3.0,2.3
1.3454545454545455,51.0,-3.0,1.0
26.27276923076923,53.5,-3.5,28.86
18.566363636363636,53.5,-3.5,29.5
1.5,53.5,-3.5,2.1
4.533076923076923,53.5,-3.5,0.6
15.706923076923076,53.5,-3.5,5.6000000000000005
13.227692307692307,53.5,-3.5,7.8
2.87,53.5,-3.5,5.9
1.8115384615384618,53.5,-3.5,3.1
4.163846153846154,53.5,-3.5,1.3
7.31,53.5,-3.5,0.0
12.621538461538462,53.5,3.5,7.800000000000001
13.675384615384615,53.5,3.5,19.9
6.735454545454545,53.5,3.5,18.7
10.428666666666667,53.5,3.5,6.3
3.117692307692308,53.5,3.5,1.4
3.6409090909090907,53.5,3.5,5.7
5.774615384615386,53.5,3.5,5.1
0.5900000000000001,53.5,3.5,3.2
5.08,53.5,3.5,2.4
1.8015384615384615,53.5,3.5,1.7
20.194153846153846,49.5,10.5,22.6
5.8707692307692305,49.5,10.5,9.0
3.1738461538461546,49.5,10.5,2.8
10.816153846153846,49.5,10.5,10.5
3.2676923076923075,49.5,10.5,6.6
3.3554545454545455,49.5,10.5,5.8
3.8114285714285714,49.5,10.5,4.4
3.2,49.5,10.5,2.6
2.653076923076923,49.5,10.5,1.2
-0.35,49.5,10.5,0.0
17.857846153846154,49.5,-10.5,33.54
10.36,49.5,-10.5,23.0
12.425384615384615,49.5,-10.5,7.7
7.97,49.5,-10.5,7.5
10.456444444444445,49.5,-10.5,5.7
25.009999999999998,49.5,-10.5,5.0
4.003076923076923,49.5,-10.5,3.4
2.893076923076923,49.5,-10.5,2.5
4.662307692307692,49.5,-10.5,1.1
14.326461538461537,43.5,7.0,17.24
12.615333333333332,43.5,7.0,17.38
19.490000000000002,43.5,7.0,12.899999999999999
6.942307692307692,43.5,7.0,7.5
2.540909090909091,43.5,7.0,5.2
0.54,43.5,7.0,2.7
2.62,43.5,7.0,1.7
0.43,43.5,7.0,0.0
20.14553846153846,43.5,-7.0,16.38
17.894615384615385,43.5,-7.0,9.3
6.811538461538462,43.5,-7.0,6.7
2.0966666666666667,43.5,-7.0,0.9
1.0330769230769232,43.5,-7.0,0.4
6.38,43.5,-7.0,5.3
1.6199999999999999,43.5,-7.0,3.8
7.799999999999999,43.5,-7.0,3.7
3.043846153846154,43.5,-7.0,2.5
3.2333333333333334,43.5,-7.0,0.0
12.611333333333333,38.5,-6.0,4.16
10.104000000000001,38.5,-6.0,5.6
7.11923076923077,38.5,-6.0,2.8
7.992307692307692,38.5,-6.0,4.9
4.17,38.5,-6.0,1.0
3.4230769230769234,38.5,-6.0,3.0
0.48400000000000004,38.5,-6.0,0.6
3.210769230769231,38.5,-6.0,0.0
1.3515384615384616,38.5,-6.0,0.0
0.85,38.5,-6.0,0.0
13.792,38.5,6.0,15.18
-0.5,38.5,6.0,0.0
6.74,38.5,6.0,10.8
4.493333333333334,38.5,6.0,4.3
5.392307692307693,38.5,6.0,2.0
1.488181818181818,38.5,6.0,1.2
3.45,38.5,6.0,1.1
1.5633333333333332,38.5,6.0,0.9
1.31,38.5,6.0,0.0
-0.15000000000000002,38.5,6.0,0.39999999999999997
20.55076923076923,57.0,3.5,14.399999999999999
-0.95,57.0,3.5,0.10000000000000009
4.55,57.0,3.5,4.1000000000000005
9.273076923076923,57.0,3.5,3.0
4.982307692307693,57.0,3.5,13.0
6.126153846153846,57.0,3.5,7.7
6.150769230769232,57.0,3.5,7.3
13.079999999999998,57.0,3.5,6.2
8.644615384615385,57.0,3.5,3.8
1.3776923076923075,57.0,3.5,2.5
0.37,57.0,3.5,0.8
0.06999999999999999,57.0,3.5,0.0
20.794923076923073,57.0,-3.5,21.6
17.303333333333335,57.0,-3.5,42.5
1.48,57.0,-3.5,0.8
13.718461538461538,57.0,-3.5,10.1
12.35923076923077,57.0,-3.5,3.4
4.103076923076923,57.0,-3.5,2.0
0.3861538461538462,57.0,-3.5,0.9
5.406666666666666,57.0,-3.5,0.6
2.0138461538461536,57.0,-3.5,0.5
1.3454545454545455,57.0,-3.5,0.0
0.16399999999999998,57.0,-3.5,-0.3
12.621538461538462,43.0,1.0,21.08
13.675384615384615,43.0,1.0,8.1
6.735454545454545,43.0,1.0,4.7
5.08,43.0,1.0,10.5
10.428666666666667,43.0,1.0,7.2
3.117692307692308,43.0,1.0,5.9
1.5254545454545454,43.0,1.0,4.4
1.8015384615384615,43.0,1.0,1.9
5.774615384615386,43.0,1.0,1.8
3.6409090909090907,43.0,1.0,1.8
1.7076923076923078,43.0,1.0,0.6
0.05,43.0,1.0,0.0
10.726,43.0,-1.0,18.42
9.20923076923077,43.0,-1.0,35.099999999999994
6.755714285714286,43.0,-1.0,7.9
6.218181818181819,43.0,-1.0,12.3
9.92,43.0,-1.0,2.0
0.47000000000000003,43.0,-1.0,1.5
3.06,43.0,-1.0,1.4
1.25,43.0,-1.0,1.0
-0.041538461538461524,43.0,-1.0,0.4
4.261818181818182,43.0,-1.0,0.0
14.302,48.0,3.0,26.599999999999998
9.003846153846155,48.0,3.0,12.2
2.14,48.0,3.0,0.8
0.5,48.0,3.0,0.6
5.88076923076923,48.0,3.0,7.6
3.583846153846154,48.0,3.0,7.0
1.5399999999999998,48.0,3.0,6.8
1.58,48.0,3.0,6.5
7.46,48.0,3.0,5.5
1.65,48.0,3.0,2.7
0.26,48.0,3.0,0.0
3.0,48.0,3.0,0.0
26.27276923076923,48.0,-3.0,21.82
18.566363636363636,48.0,-3.0,21.4
15.706923076923076,48.0,-3.0,8.7
13.227692307692307,48.0,-3.0,10.0
7.31,48.0,-3.0,7.8
4.163846153846154,48.0,-3.0,2.1
1.0715384615384616,48.0,-3.0,1.5
4.533076923076923,48.0,-3.0,1.3
1.5,48.0,-3.0,1.3
2.87,48.0,-3.0,0.5
1.8115384615384618,48.0,-3.0,0.0
1.6530769230769233,48.0,-3.0,0.0
19.014,50.0,1.0,26.68
13.147272727272727,50.0,1.0,5.9
3.5415384615384617,50.0,1.0,5.199999999999999
4.43,50.0,1.0,3.8
14.738461538461538,50.0,1.0,14.0
2.32,50.0,1.0,8.9
5.143076923076924,50.0,1.0,7.6
4.613076923076924,50.0,1.0,6.8
1.3615384615384616,50.0,1.0,0.8
13.291076923076924,50.0,-1.0,15.22
10.74,50.0,-1.0,8.5
5.359999999999999,50.0,-1.0,26.2
4.28,50.0,-1.0,2.3
8.823846153846153,50.0,-1.0,9.8
4.191428571428571,50.0,-1.0,4.2
8.973333333333333,50.0,-1.0,0.8
14.789333333333332,44.5,-3.0,11.22
6.685076923076923,44.5,-3.0,1.0
9.360000000000001,44.5,-3.0,6.6000000000000005
4.5138461538461545,44.5,-3.0,5.800000000000001
5.7446153846153845,44.5,-3.0,6.6
7.507692307692308,44.5,-3.0,5.8
4.931538461538461,44.5,-3.0,5.5
1.43,44.5,-3.0,2.0
3.8730769230769235,44.5,-3.0,1.6
1.52,44.5,-3.0,1.0
2.05,44.5,-3.0,0.8
1.5766666666666667,44.5,-3.0,0.7
0.53,44.5,-3.0,0.7
15.450000000000003,44.5,3.0,17.98
1.7866666666666666,44.5,3.0,7.699999999999999
4.980769230769231,44.5,3.0,4.2
11.615384615384615,44.5,3.0,0.2
8.192307692307692,44.5,3.0,6.9
5.0346153846153845,44.5,3.0,6.9
5.36,44.5,3.0,6.6
